Date,AccessorFacade,Audio::PortMIDI,Bailador,Base64,Base64::Native,CSS::Grammar,CompUnit::Util,Compress::Zlib,Compress::Zlib::Raw,Config,Config::TOML,Cookie::Baker,Cro::Core,Cro::HTTP,Crust,DBIish,Data::Dump,DateTime::Format,DateTime::Parse,DateTime::TimeZone,Debugger::UI::CommandLine,Digest,Digest::HMAC,Digest::MD5,Email::Simple,Encode,File::Directory::Tree,File::Find,File::Temp,File::Which,Find::Bundled,HTML::Entity,HTML::Escape,HTML::Parser::XML,HTML::Template,HTTP::Easy,HTTP::Server,HTTP::Server::Async,HTTP::Status,HTTP::Tinyish,HTTP::UserAgent,Hash::Merge,IO::Blob,IO::Capture::Simple,IO::Socket::Async::SSL,IO::Socket::SSL,IRC::Client,JSON::Class,JSON::Fast,JSON::Name,JSON::Pretty,JSON::RPC,JSON::Tiny,JSON::Unmarshal,LWP::Simple,LibraryMake,Linenoise,Lingua::Conjunction,META6,MIME::Base64,NativeHelpers::Array,NativeHelpers::Blob,Net::DNS,OO::Monitors,OpenSSL,PDF,PSGI,Pod::To::HTML,Pod::To::Markdown,Rakudo::Perl6::Parsing,RakudoPrereq,SCGI,SVG,SVG::Plot,Shell::Command,Sparrowdo,String::CRC32,Subset::Helper,Template6,Template::Mojo,Template::Mustache,Term::termios,Terminal::ANSIColor,Test::META,Test::Mock,URI,URI::Encode,UUID,WWW,XML,XML::Class,YAMLish
2017-11-01,NaN,NaN,1.73,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.57,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.11,2.08,NaN,7.61,NaN,3.11
2017-11-02,NaN,NaN,1.73,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.11,2.08,NaN,7.61,NaN,3.11
2017-11-03,NaN,NaN,1.73,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.11,2.08,NaN,7.61,NaN,3.11
2017-11-04,NaN,NaN,1.73,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.11,2.08,NaN,7.61,NaN,3.11
2017-11-05,NaN,NaN,1.73,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.11,2.08,NaN,7.61,NaN,3.11
2017-11-06,NaN,NaN,1.73,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.11,2.08,NaN,7.61,NaN,3.11
2017-11-07,NaN,NaN,1.73,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.11,2.08,NaN,7.61,NaN,3.11
2017-11-08,NaN,NaN,1.73,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.46,2.08,NaN,7.61,NaN,3.11
2017-11-09,NaN,NaN,1.73,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.46,2.08,NaN,7.61,NaN,3.11
2017-11-10,NaN,NaN,1.73,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.46,2.08,NaN,7.61,NaN,3.11
2017-11-11,NaN,NaN,1.73,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.46,2.08,NaN,7.61,NaN,3.11
2017-11-12,NaN,NaN,1.73,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.46,2.08,NaN,7.61,NaN,3.11
2017-11-15,NaN,NaN,1.38,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.46,2.08,NaN,7.61,NaN,3.11
2017-11-16,NaN,NaN,1.38,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.46,2.08,NaN,7.61,NaN,3.11
2017-11-17,NaN,NaN,1.38,2.42,NaN,1.73,NaN,2.42,NaN,2.08,NaN,NaN,1.38,NaN,2.77,4.15,NaN,2.77,NaN,NaN,NaN,4.5,5.19,NaN,NaN,NaN,NaN,7.61,7.27,4.15,NaN,NaN,NaN,NaN,NaN,2.42,1.73,NaN,3.11,2.42,10.03,NaN,1.38,NaN,1.73,5.54,NaN,2.42,16.61,2.08,NaN,NaN,11.76,1.38,3.46,6.92,NaN,NaN,2.08,6.23,2.77,1.38,NaN,2.77,3.46,NaN,2.08,1.38,1.73,NaN,NaN,1.73,NaN,NaN,3.81,5.19,NaN,NaN,1.73,NaN,1.73,NaN,7.27,7.96,NaN,7.27,3.46,2.08,NaN,7.61,NaN,3.11
2017-11-20,NaN,NaN,1.38,2.41,NaN,1.72,NaN,2.41,NaN,2.07,NaN,NaN,1.38,NaN,2.76,4.14,NaN,2.76,NaN,NaN,NaN,4.48,5.17,NaN,NaN,NaN,NaN,7.59,7.24,4.14,NaN,NaN,NaN,NaN,NaN,2.41,1.72,NaN,3.1,2.41,10,NaN,1.38,NaN,1.72,5.52,NaN,2.41,16.55,2.07,NaN,NaN,11.72,1.38,3.45,6.9,NaN,NaN,2.07,6.21,2.76,1.38,NaN,2.76,3.45,NaN,2.07,1.38,1.72,NaN,NaN,1.72,NaN,NaN,3.79,5.17,NaN,NaN,1.72,NaN,1.72,NaN,7.24,7.93,NaN,7.24,3.45,2.07,NaN,7.59,NaN,3.1
2017-11-21,NaN,NaN,1.38,2.41,NaN,1.72,NaN,2.41,NaN,2.07,NaN,NaN,1.38,NaN,2.76,4.14,NaN,2.76,NaN,NaN,NaN,4.48,5.17,NaN,NaN,NaN,NaN,7.59,7.24,4.14,NaN,NaN,NaN,NaN,NaN,2.41,1.72,NaN,3.1,2.41,10,NaN,1.38,NaN,1.72,5.52,NaN,2.41,16.55,2.07,NaN,NaN,11.72,1.38,3.45,6.9,NaN,NaN,2.07,6.21,2.76,1.38,NaN,2.76,3.45,NaN,2.07,1.38,1.72,NaN,NaN,1.72,NaN,NaN,3.79,5.17,NaN,NaN,1.72,NaN,1.72,NaN,7.24,7.93,NaN,7.24,3.45,2.07,NaN,7.59,NaN,3.1
2017-11-22,NaN,NaN,1.38,2.41,NaN,1.72,NaN,2.41,NaN,2.07,NaN,NaN,1.38,NaN,2.76,4.14,NaN,2.76,NaN,NaN,NaN,4.48,5.17,NaN,NaN,NaN,1.38,7.59,7.24,4.48,NaN,NaN,NaN,NaN,NaN,2.41,1.72,NaN,3.1,2.41,10,NaN,1.38,NaN,1.72,5.52,NaN,2.41,16.55,2.07,NaN,NaN,11.72,1.38,3.45,6.9,NaN,NaN,2.07,6.21,2.76,1.38,NaN,2.76,3.45,NaN,2.07,NaN,1.72,NaN,NaN,1.72,NaN,NaN,3.79,5.17,NaN,NaN,1.72,NaN,1.72,NaN,7.24,7.59,NaN,7.24,3.45,2.07,NaN,7.59,NaN,3.1
2017-11-24,NaN,NaN,1.37,2.41,NaN,1.72,NaN,2.41,NaN,2.06,NaN,NaN,1.37,NaN,2.75,4.12,NaN,2.75,NaN,NaN,NaN,4.47,5.15,NaN,NaN,NaN,1.37,7.56,7.22,4.47,NaN,NaN,NaN,NaN,NaN,2.41,1.72,NaN,3.09,2.41,9.97,NaN,1.37,NaN,1.72,5.5,NaN,2.41,16.49,2.06,NaN,NaN,11.68,1.37,3.44,7.22,NaN,NaN,2.06,6.19,2.75,1.37,NaN,2.75,3.44,NaN,2.06,NaN,1.72,NaN,NaN,1.72,NaN,NaN,3.78,5.15,NaN,NaN,1.72,NaN,1.72,NaN,7.22,7.56,NaN,7.22,3.44,2.06,NaN,7.56,NaN,3.09
2017-11-27,NaN,NaN,1.37,2.41,NaN,1.72,NaN,2.41,NaN,2.06,NaN,NaN,1.37,NaN,2.75,4.12,NaN,2.75,NaN,NaN,NaN,4.47,5.15,NaN,NaN,NaN,1.37,7.56,7.22,4.47,NaN,NaN,NaN,NaN,NaN,2.41,1.72,NaN,3.09,2.41,9.97,NaN,1.37,NaN,1.72,5.5,NaN,2.41,16.49,2.06,NaN,NaN,11.68,1.37,3.44,7.22,NaN,NaN,2.06,6.19,2.75,1.37,NaN,2.75,3.44,NaN,2.06,NaN,1.72,NaN,NaN,1.72,NaN,NaN,3.78,5.15,NaN,NaN,1.72,NaN,1.72,NaN,7.22,7.56,NaN,7.22,3.44,2.06,NaN,7.56,NaN,3.09
2017-11-28,NaN,NaN,1.37,2.41,NaN,1.72,NaN,2.41,NaN,2.06,NaN,NaN,1.37,NaN,2.75,4.12,NaN,2.75,NaN,NaN,NaN,4.47,5.15,NaN,NaN,NaN,1.37,7.56,7.56,4.47,NaN,NaN,NaN,NaN,NaN,2.41,1.72,NaN,3.09,2.41,9.97,NaN,1.37,NaN,1.72,5.5,NaN,2.41,16.49,2.06,NaN,NaN,11.68,1.37,3.44,7.22,NaN,NaN,2.06,6.19,2.75,1.37,NaN,2.75,3.44,NaN,2.06,NaN,1.72,NaN,NaN,1.72,NaN,NaN,3.78,5.15,NaN,NaN,1.72,NaN,1.72,NaN,7.22,7.56,NaN,7.22,3.44,2.41,NaN,7.56,NaN,3.09
2017-11-29,NaN,NaN,1.37,2.41,NaN,1.72,NaN,2.41,NaN,2.06,NaN,NaN,1.37,NaN,2.75,4.12,NaN,2.75,NaN,NaN,NaN,4.47,5.15,NaN,NaN,NaN,1.37,7.56,7.56,4.47,NaN,NaN,NaN,NaN,NaN,2.41,1.72,NaN,3.09,2.41,9.97,NaN,1.37,NaN,1.72,5.5,NaN,2.41,16.49,2.06,NaN,NaN,11.68,1.37,3.44,7.22,NaN,NaN,2.06,6.19,2.75,1.37,NaN,2.75,3.44,NaN,2.06,NaN,1.72,NaN,NaN,1.72,NaN,NaN,3.78,5.15,NaN,NaN,1.72,NaN,1.72,NaN,7.22,7.56,NaN,7.22,3.44,2.41,NaN,7.56,NaN,3.09
2017-11-30,NaN,NaN,1.37,2.4,NaN,1.71,NaN,2.4,NaN,2.05,NaN,NaN,1.37,NaN,2.74,4.11,NaN,2.74,NaN,NaN,NaN,4.45,5.14,NaN,NaN,NaN,1.37,7.53,7.53,4.45,NaN,NaN,NaN,NaN,NaN,2.4,1.71,NaN,3.08,2.4,9.93,NaN,1.37,NaN,1.71,5.48,NaN,2.4,16.44,2.05,NaN,NaN,11.64,1.37,3.42,7.19,NaN,NaN,2.05,6.16,2.74,1.37,NaN,2.74,3.42,NaN,2.05,NaN,1.71,NaN,NaN,1.71,NaN,NaN,3.77,5.14,NaN,NaN,1.71,NaN,1.71,NaN,7.19,7.53,NaN,7.19,3.42,2.4,NaN,7.53,NaN,3.08
2017-12-03,NaN,NaN,1.37,2.4,NaN,1.71,NaN,2.4,NaN,2.05,NaN,NaN,1.37,NaN,2.74,4.11,NaN,2.74,NaN,NaN,NaN,4.45,5.14,NaN,NaN,NaN,1.37,7.53,7.53,4.45,NaN,NaN,NaN,NaN,NaN,2.4,1.71,NaN,3.08,2.4,9.93,NaN,1.37,NaN,1.71,5.48,NaN,2.4,16.44,2.05,NaN,NaN,11.99,1.37,3.42,6.85,NaN,NaN,2.05,6.16,2.74,1.37,NaN,2.74,3.42,NaN,2.05,NaN,1.71,NaN,NaN,1.71,NaN,NaN,3.77,5.14,NaN,NaN,1.71,NaN,1.71,NaN,7.19,7.53,NaN,7.19,3.77,2.4,NaN,7.53,NaN,3.08
2017-12-04,NaN,NaN,1.37,2.4,NaN,1.71,NaN,2.4,NaN,2.05,NaN,NaN,1.37,NaN,2.74,4.11,NaN,2.74,NaN,NaN,NaN,4.45,5.14,NaN,NaN,NaN,1.37,7.53,7.53,4.45,NaN,NaN,NaN,NaN,NaN,2.4,1.71,NaN,3.08,2.4,9.93,NaN,1.37,NaN,1.71,5.48,NaN,2.4,16.44,2.05,NaN,NaN,11.99,1.37,3.42,6.85,NaN,NaN,2.05,6.16,2.74,1.37,NaN,2.74,3.42,NaN,2.05,NaN,1.71,NaN,NaN,1.71,NaN,NaN,3.77,5.14,NaN,NaN,1.71,NaN,1.71,NaN,7.19,7.53,NaN,7.19,3.77,2.4,NaN,7.53,NaN,3.08
2017-12-06,NaN,NaN,1.37,2.39,NaN,1.71,NaN,2.39,NaN,2.05,NaN,NaN,1.37,NaN,2.73,4.1,NaN,2.73,NaN,NaN,NaN,4.44,5.12,NaN,NaN,NaN,1.37,7.51,7.51,4.44,NaN,NaN,NaN,NaN,NaN,2.39,1.71,NaN,3.07,2.39,9.9,NaN,1.37,NaN,1.71,5.46,NaN,2.39,16.38,2.05,NaN,NaN,11.95,1.37,3.41,6.83,NaN,NaN,2.05,6.14,2.73,NaN,NaN,2.73,3.41,NaN,2.05,1.71,1.71,NaN,NaN,1.71,NaN,NaN,3.75,5.12,NaN,NaN,1.71,NaN,1.71,NaN,7.17,7.51,NaN,7.17,3.75,2.39,NaN,7.51,NaN,3.07
2017-12-07,NaN,NaN,1.36,2.38,NaN,1.7,NaN,2.38,NaN,2.04,NaN,NaN,1.36,NaN,2.72,4.08,NaN,2.72,NaN,NaN,NaN,4.42,5.1,NaN,NaN,NaN,1.36,7.48,7.48,4.42,NaN,NaN,NaN,NaN,NaN,2.38,1.7,NaN,3.06,2.38,9.86,NaN,1.36,NaN,1.7,5.44,NaN,2.38,16.33,2.04,NaN,NaN,11.9,1.36,3.4,6.8,NaN,NaN,2.04,6.12,2.72,NaN,NaN,2.72,3.4,NaN,2.04,1.7,1.7,NaN,NaN,1.7,NaN,NaN,3.74,5.1,NaN,NaN,1.7,NaN,1.7,NaN,7.14,7.48,NaN,7.14,3.74,2.38,NaN,7.48,NaN,3.06
2017-12-08,NaN,NaN,1.36,2.38,NaN,1.7,NaN,2.38,NaN,2.04,NaN,NaN,1.36,NaN,2.72,4.08,NaN,2.72,NaN,NaN,NaN,4.42,5.1,NaN,NaN,NaN,1.36,7.48,7.48,4.42,NaN,NaN,NaN,NaN,NaN,2.38,1.7,NaN,3.06,2.38,9.86,NaN,1.36,NaN,1.7,5.44,NaN,2.38,16.33,2.04,NaN,NaN,11.9,1.36,3.4,6.8,NaN,NaN,2.04,6.12,2.72,NaN,NaN,2.72,3.4,NaN,2.04,1.7,1.7,NaN,NaN,1.7,NaN,NaN,3.74,5.1,NaN,NaN,1.7,NaN,1.7,NaN,7.14,7.48,NaN,7.14,3.74,2.38,NaN,7.48,NaN,3.06
2017-12-15,NaN,NaN,1.68,2.36,NaN,1.68,NaN,2.36,NaN,2.02,NaN,NaN,1.35,NaN,2.69,4.04,NaN,2.69,NaN,NaN,NaN,4.38,5.39,NaN,NaN,NaN,1.35,7.41,7.41,4.38,NaN,NaN,NaN,NaN,NaN,2.36,1.68,NaN,3.03,2.36,9.76,NaN,1.35,NaN,1.68,5.39,NaN,2.36,16.16,2.02,NaN,NaN,12.46,1.35,3.37,6.73,NaN,NaN,2.02,6.4,2.69,NaN,NaN,2.69,3.37,NaN,2.02,1.68,1.68,NaN,NaN,1.68,NaN,NaN,3.7,5.05,NaN,NaN,1.68,NaN,1.68,NaN,7.07,7.41,NaN,7.07,3.7,2.69,NaN,7.41,NaN,3.03
2017-12-16,NaN,NaN,1.68,2.36,NaN,1.68,NaN,2.36,NaN,2.02,NaN,NaN,1.35,NaN,2.69,4.04,NaN,3.03,NaN,NaN,NaN,4.71,5.72,NaN,NaN,NaN,1.68,7.74,7.74,4.71,NaN,NaN,NaN,NaN,NaN,2.69,1.68,NaN,3.37,2.36,10.1,NaN,1.35,NaN,1.68,5.72,NaN,2.69,16.5,2.36,NaN,NaN,12.79,1.68,3.37,7.07,NaN,NaN,2.36,6.73,2.69,NaN,NaN,2.69,3.7,NaN,2.36,1.68,1.68,NaN,NaN,1.68,NaN,NaN,3.7,5.05,NaN,NaN,1.68,NaN,1.68,NaN,7.41,7.74,NaN,7.41,4.04,2.69,NaN,7.74,NaN,3.03
2017-12-17,NaN,NaN,1.68,2.35,NaN,1.68,NaN,2.35,NaN,2.01,NaN,NaN,1.34,NaN,2.68,4.03,NaN,3.02,NaN,NaN,NaN,4.7,5.7,NaN,NaN,NaN,1.68,7.72,7.72,4.7,NaN,NaN,NaN,NaN,NaN,2.68,1.68,NaN,3.36,2.35,10.07,NaN,1.34,NaN,1.68,5.7,NaN,2.68,16.44,2.35,NaN,NaN,12.75,1.68,3.36,7.05,NaN,NaN,2.35,6.71,2.68,NaN,NaN,2.68,3.69,NaN,2.35,1.68,1.68,NaN,NaN,1.68,NaN,NaN,3.69,5.03,NaN,NaN,1.68,NaN,1.68,NaN,7.38,7.72,NaN,7.38,4.03,2.68,NaN,7.72,NaN,3.02
2017-12-19,NaN,NaN,1.67,2.33,NaN,1.67,NaN,2.33,NaN,2,NaN,NaN,1.33,NaN,2.67,4,NaN,3,NaN,NaN,NaN,4.67,5.67,NaN,NaN,NaN,1.67,7.67,7.67,4.67,NaN,NaN,NaN,NaN,NaN,2.67,1.67,NaN,3.33,2.33,10,NaN,1.33,NaN,1.67,5.67,NaN,2.67,16.67,2.33,NaN,NaN,12.67,1.67,3.33,7,NaN,NaN,2.33,6.67,2.67,NaN,NaN,2.67,3.67,NaN,2.33,1.67,1.67,NaN,NaN,1.67,NaN,NaN,3.67,5,NaN,NaN,1.67,NaN,1.67,NaN,7.33,7.67,NaN,7.33,4,2.67,NaN,7.67,NaN,3
2017-12-20,NaN,NaN,1.67,2.33,NaN,1.67,NaN,2.33,NaN,2,NaN,NaN,1.33,NaN,2.67,4,NaN,3,NaN,NaN,NaN,4.67,5.67,NaN,NaN,NaN,1.67,7.67,7.67,4.67,NaN,NaN,NaN,NaN,NaN,2.67,1.67,NaN,3.33,2.33,10,NaN,NaN,NaN,1.67,5.67,NaN,2.67,16.67,2.33,NaN,NaN,13,1.67,3.33,7,NaN,NaN,2.33,6.67,2.67,NaN,NaN,2.67,3.67,NaN,2.33,1.67,1.67,NaN,NaN,1.67,NaN,NaN,3.67,5,NaN,NaN,1.67,NaN,1.67,NaN,7.33,7.67,NaN,7.33,4,2.67,1.67,7.67,NaN,3
2017-12-22,NaN,NaN,1.67,2.33,NaN,1.67,NaN,2.33,NaN,2,NaN,NaN,1.33,NaN,2.67,4,NaN,2.67,NaN,NaN,NaN,4.67,5.67,NaN,NaN,NaN,1.67,7.67,7.67,4.67,NaN,NaN,NaN,NaN,NaN,2.67,1.67,NaN,3.33,2.33,10,NaN,NaN,NaN,1.67,5.67,NaN,2.67,16.67,2.33,NaN,NaN,13,1.67,3.33,7,NaN,NaN,2.33,6.67,2.67,NaN,NaN,2.67,3.67,NaN,2.33,1.67,1.67,NaN,NaN,1.67,NaN,NaN,3.67,5,NaN,NaN,1.67,NaN,1.67,NaN,7.33,7.67,NaN,7.33,4,2.67,1.67,7.67,NaN,3
2017-12-23,NaN,NaN,1.67,2.33,NaN,1.67,NaN,2.33,NaN,2,NaN,NaN,1.33,NaN,2.67,4,NaN,2.67,NaN,NaN,NaN,4.67,5.67,NaN,NaN,NaN,1.67,7.67,7.67,4.67,NaN,NaN,NaN,NaN,NaN,2.67,1.67,NaN,3.33,2.33,10,NaN,NaN,NaN,1.67,5.67,NaN,2.67,16.67,2.33,NaN,NaN,13,1.67,3.33,7,NaN,NaN,2.33,6.67,2.67,NaN,NaN,2.67,3.67,NaN,2.33,1.67,1.67,NaN,NaN,1.67,NaN,NaN,3.67,5,NaN,NaN,1.67,NaN,1.67,NaN,7.33,7.67,NaN,7.33,4,2.67,1.67,7.67,NaN,3
