Date,Apache::LogFormat,Backtrace::AsHTML,Bailador,Base64,CSS::Grammar,Compress::Zlib,Compress::Zlib::Raw,Config::INI,Config::Simple,Cookie::Baker,Crust,DBIish,Data::Dump,DateTime::Format,DateTime::Parse,Digest,Digest::HMAC,Digest::MD5,Email::Simple,Encode,File::Directory::Tree,File::Find,File::Temp,File::Which,Find::Bundled,Flower,Getopt::Tiny,HTML::Entity,HTML::Escape,HTML::Template,HTTP::Easy,HTTP::HPACK,HTTP::MultiPartParser,HTTP::Parser,HTTP::Request::Supply,HTTP::Server,HTTP::Server::Tiny,HTTP::Status,HTTP::Tinyish,HTTP::UserAgent,Hash::MultiValue,IO::Blob,IO::Capture::Simple,IO::Socket::Async::SSL,IO::Socket::SSL,JSON::Class,JSON::Fast,JSON::Marshal,JSON::Name,JSON::Pretty,JSON::Tiny,JSON::Unmarshal,LWP::Simple,LibraryMake,Linenoise,META6,MIME::Base64,Native::Resources,NativeHelpers::Array,NativeHelpers::Blob,Netstring,OO::Monitors,OpenSSL,PSGI,Pod::Coverage,RakudoPrereq,SVG,Shell::Command,Sparrowdo,Template6,Template::Mojo,Template::Mustache,Terminal::ANSIColor,Test::META,URI,URI::Encode,UUID,XML,XML::Writer,YAMLish
2017-07-26,3.14,3.14,NaN,4.31,NaN,3.14,3.53,5.88,5.49,3.14,NaN,4.31,5.88,7.45,14.51,10.2,6.67,NaN,NaN,14.9,26.27,9.41,25.49,7.84,NaN,NaN,NaN,NaN,NaN,NaN,6.27,NaN,4.31,3.53,NaN,NaN,NaN,21.96,3.92,14.12,NaN,4.71,NaN,NaN,8.24,12.55,34.51,13.33,14.9,6.67,18.82,13.73,5.49,7.84,NaN,9.41,27.45,NaN,3.53,5.49,NaN,NaN,11.76,8.63,NaN,NaN,NaN,3.92,5.1,NaN,NaN,NaN,12.55,8.63,21.96,6.67,NaN,12.16,NaN,3.53
2017-07-27,3.13,3.13,NaN,4.3,NaN,3.13,3.52,5.86,5.47,3.13,NaN,4.3,5.86,7.42,14.45,10.16,6.64,NaN,NaN,14.84,26.17,9.38,25.39,7.81,NaN,NaN,NaN,NaN,NaN,NaN,6.25,NaN,4.3,3.52,NaN,NaN,NaN,21.88,3.91,14.06,NaN,4.69,NaN,NaN,8.2,12.5,34.38,13.28,14.84,6.64,18.75,13.67,5.47,8.2,NaN,9.38,27.34,NaN,3.52,5.47,NaN,NaN,11.72,8.59,NaN,NaN,NaN,3.91,5.08,NaN,NaN,NaN,12.5,8.59,21.88,6.64,NaN,12.11,NaN,3.52
2017-07-28,3.11,3.11,NaN,4.28,NaN,3.11,3.5,5.84,5.45,3.11,NaN,4.28,5.84,7.39,14.4,10.51,7,NaN,NaN,14.79,26.46,9.73,25.68,7.78,NaN,NaN,NaN,NaN,NaN,NaN,6.61,NaN,4.67,3.5,NaN,NaN,NaN,22.18,3.89,14.01,NaN,4.67,NaN,NaN,8.17,12.45,34.24,13.23,14.79,6.61,18.68,13.62,5.45,8.17,NaN,9.34,27.24,NaN,3.5,5.45,NaN,NaN,11.67,8.95,NaN,NaN,NaN,3.89,5.06,NaN,NaN,NaN,12.45,8.56,22.18,6.61,NaN,12.06,NaN,3.5
2017-08-04,3.08,3.08,NaN,4.23,NaN,3.08,3.46,5.77,5.38,3.08,NaN,4.23,5.77,7.31,14.62,10.38,6.92,NaN,NaN,15,26.15,9.62,25.38,8.08,NaN,NaN,3.08,NaN,NaN,NaN,6.54,NaN,4.62,3.46,NaN,NaN,NaN,22.31,NaN,14.23,NaN,4.62,NaN,NaN,8.85,13.08,34.62,13.85,15.38,6.54,18.46,14.23,5.38,8.08,NaN,10,27.69,NaN,3.46,5.38,NaN,NaN,12.31,8.85,NaN,NaN,NaN,3.85,5,NaN,NaN,NaN,13.85,9.23,22.31,6.54,NaN,11.92,NaN,3.85
2017-08-05,3.08,3.08,NaN,4.23,NaN,3.08,3.46,5.77,5.38,3.08,NaN,4.23,5.77,7.31,14.62,10.38,6.92,NaN,NaN,15,26.15,10,25.38,8.08,NaN,NaN,3.08,NaN,NaN,NaN,6.54,NaN,4.62,3.46,NaN,NaN,NaN,22.31,NaN,14.23,NaN,4.62,NaN,NaN,8.85,13.08,35,13.85,15.38,6.54,18.46,14.23,5.38,8.08,NaN,10,27.69,NaN,3.46,5.38,NaN,NaN,12.31,8.85,NaN,NaN,NaN,3.85,5,NaN,NaN,NaN,13.85,9.23,22.31,6.54,NaN,11.92,NaN,3.85
2017-08-06,3.08,3.08,NaN,4.23,NaN,3.08,3.46,5.77,5.38,3.08,NaN,4.23,5.77,7.31,14.62,10.38,6.92,NaN,NaN,15,26.15,10,25.38,8.08,NaN,NaN,3.08,NaN,NaN,NaN,6.54,NaN,4.62,3.46,NaN,NaN,NaN,22.31,NaN,14.23,NaN,4.62,NaN,NaN,8.85,13.08,35,13.85,15.38,6.54,18.46,14.23,5.38,8.08,NaN,10,27.69,NaN,3.46,5.38,NaN,NaN,12.31,8.85,NaN,NaN,NaN,3.85,5,NaN,NaN,NaN,13.85,9.23,22.31,6.54,NaN,11.92,NaN,3.85
2017-08-07,3.08,3.08,NaN,4.23,NaN,3.08,3.46,5.77,5.38,3.08,NaN,4.23,5.77,7.31,14.62,10.38,6.92,NaN,NaN,15,26.15,10,25.38,8.08,NaN,NaN,3.08,NaN,NaN,NaN,6.54,NaN,4.62,3.46,NaN,NaN,NaN,22.31,NaN,14.23,NaN,4.62,NaN,NaN,8.85,13.08,35,13.85,15.38,6.54,18.46,14.23,5.38,8.08,NaN,10,27.69,NaN,3.46,5.38,NaN,NaN,12.31,8.85,NaN,NaN,NaN,3.85,5,NaN,NaN,NaN,13.85,9.23,22.31,6.54,NaN,11.92,NaN,3.85
2017-08-10,3.05,3.05,NaN,4.2,NaN,3.05,3.44,5.73,5.34,3.05,NaN,4.2,5.73,7.25,14.89,10.31,6.87,NaN,NaN,15.27,25.95,9.92,25.19,8.02,NaN,NaN,3.05,NaN,NaN,NaN,6.49,NaN,4.58,3.44,NaN,NaN,NaN,22.52,NaN,14.5,NaN,4.58,NaN,NaN,8.78,12.98,35.11,13.74,15.27,6.49,18.32,14.12,5.34,8.02,NaN,9.92,27.86,NaN,3.44,5.34,NaN,NaN,12.21,8.78,NaN,NaN,NaN,3.82,4.96,NaN,NaN,NaN,13.74,9.16,22.52,6.49,NaN,11.83,NaN,3.82
2017-08-11,3.05,3.05,NaN,4.2,NaN,3.05,3.44,5.73,5.34,3.05,NaN,4.2,5.73,7.25,14.89,10.31,6.87,NaN,NaN,15.27,25.95,9.92,25.19,8.02,NaN,NaN,3.05,NaN,NaN,NaN,6.49,NaN,4.58,3.44,NaN,NaN,NaN,22.52,NaN,14.5,NaN,4.58,NaN,NaN,8.78,12.98,35.11,13.74,15.27,6.49,18.32,14.12,5.34,8.02,NaN,9.92,27.86,NaN,3.44,5.34,NaN,NaN,12.21,8.78,NaN,NaN,NaN,3.82,4.96,NaN,NaN,NaN,13.74,9.16,22.52,6.49,NaN,11.83,NaN,3.82
2017-08-12,2.99,2.99,NaN,4.1,NaN,4.1,4.48,5.6,5.22,2.99,NaN,4.1,5.6,7.09,14.55,10.07,6.72,NaN,NaN,14.93,25.37,9.7,24.63,7.84,NaN,NaN,2.99,NaN,NaN,NaN,6.34,NaN,4.48,3.36,NaN,NaN,NaN,22.01,NaN,14.18,NaN,4.48,NaN,NaN,8.58,12.69,35.45,13.43,14.93,6.34,17.91,13.81,5.22,8.96,NaN,9.7,27.24,NaN,3.36,5.22,NaN,NaN,13.06,8.58,NaN,NaN,NaN,3.73,4.85,NaN,NaN,NaN,13.43,8.96,22.01,6.34,NaN,11.57,NaN,3.73
2017-08-13,2.99,2.99,NaN,4.1,NaN,4.1,4.48,5.6,5.22,2.99,NaN,4.1,5.6,7.09,14.55,10.07,6.72,NaN,NaN,14.93,25.37,9.7,24.63,7.84,NaN,NaN,2.99,NaN,NaN,NaN,6.34,NaN,4.48,3.36,NaN,NaN,NaN,22.01,NaN,14.18,NaN,4.48,NaN,NaN,8.58,12.69,35.45,13.43,14.93,6.34,17.91,13.81,5.22,8.96,NaN,9.7,27.24,NaN,3.36,5.22,NaN,NaN,13.06,8.58,NaN,NaN,NaN,3.73,4.85,NaN,NaN,NaN,13.43,8.96,22.01,6.34,NaN,11.57,NaN,3.73
2017-08-14,2.99,2.99,NaN,4.1,NaN,4.1,4.48,5.6,5.22,2.99,NaN,4.1,5.6,7.09,14.55,10.07,6.72,NaN,NaN,14.93,25.37,9.7,24.63,7.84,NaN,NaN,2.99,NaN,NaN,NaN,6.34,NaN,4.48,3.36,NaN,NaN,NaN,22.01,NaN,14.18,NaN,4.48,NaN,NaN,8.58,12.69,35.45,13.43,14.93,6.34,17.91,13.81,5.22,8.96,NaN,9.7,27.24,NaN,3.36,5.22,NaN,NaN,13.06,8.58,NaN,NaN,NaN,3.73,4.85,NaN,NaN,NaN,13.43,8.96,22.01,6.34,NaN,11.57,NaN,3.73
2017-08-15,2.99,2.99,NaN,4.1,NaN,4.1,4.48,5.6,5.22,2.99,NaN,4.1,5.6,7.09,14.55,10.07,6.72,NaN,NaN,14.93,25.37,9.7,24.63,7.84,NaN,NaN,2.99,NaN,NaN,NaN,6.34,NaN,4.48,3.36,NaN,NaN,NaN,22.01,NaN,14.18,NaN,4.48,NaN,NaN,8.58,12.69,35.45,13.43,14.93,6.34,17.91,13.81,5.22,8.96,NaN,9.7,27.24,NaN,3.36,5.22,NaN,NaN,13.06,8.58,NaN,NaN,NaN,3.73,4.85,NaN,NaN,NaN,13.43,8.96,22.01,6.34,NaN,11.57,NaN,3.73
2017-08-16,2.99,2.99,NaN,4.1,NaN,4.1,4.48,5.6,5.22,2.99,NaN,4.1,5.6,7.09,14.55,10.07,6.72,NaN,NaN,14.93,25.37,9.7,24.63,7.84,NaN,NaN,2.99,NaN,NaN,NaN,6.34,NaN,4.48,3.36,NaN,NaN,NaN,22.01,NaN,14.18,NaN,4.48,NaN,NaN,8.58,12.69,35.45,13.43,14.93,6.34,17.91,13.81,5.22,8.96,NaN,9.7,27.24,NaN,3.36,5.22,NaN,NaN,13.06,8.58,NaN,NaN,NaN,3.73,4.85,NaN,NaN,NaN,13.43,8.96,22.01,6.34,NaN,11.57,NaN,3.73
2017-08-17,2.99,2.99,NaN,4.1,NaN,4.1,4.48,5.6,5.22,2.99,NaN,4.1,5.6,7.09,14.55,10.07,6.72,NaN,NaN,14.93,25.37,9.7,24.63,7.84,NaN,NaN,2.99,NaN,NaN,NaN,6.34,NaN,4.48,3.36,NaN,NaN,NaN,22.01,NaN,14.18,NaN,4.48,NaN,NaN,8.58,12.69,35.45,13.43,14.93,6.34,17.91,13.81,5.22,8.96,NaN,9.7,27.24,NaN,3.36,5.22,NaN,NaN,13.06,8.58,NaN,NaN,NaN,3.73,4.85,NaN,NaN,NaN,13.43,8.96,22.01,6.34,NaN,11.57,NaN,3.73
2017-08-19,2.99,2.99,NaN,4.1,NaN,4.1,4.48,5.6,5.22,2.99,NaN,4.1,5.6,7.09,14.55,10.07,6.72,NaN,NaN,14.93,25.37,9.7,24.63,7.84,NaN,NaN,2.99,NaN,NaN,NaN,6.34,NaN,4.48,3.36,NaN,NaN,NaN,22.01,NaN,14.18,NaN,4.48,NaN,NaN,8.58,12.69,35.45,13.43,14.93,6.34,17.91,13.81,5.22,8.96,NaN,9.7,27.24,NaN,3.36,5.22,NaN,NaN,13.06,8.58,NaN,NaN,NaN,3.73,4.85,NaN,NaN,NaN,13.43,8.96,22.01,6.34,NaN,11.57,NaN,3.73
2017-08-20,3.31,3.31,NaN,4.41,NaN,4.04,4.41,5.51,5.15,3.31,NaN,4.41,5.51,7.35,15.07,9.93,6.62,NaN,NaN,15.44,25.37,9.93,24.63,7.72,NaN,NaN,3.31,NaN,NaN,NaN,6.62,NaN,4.78,3.68,NaN,NaN,3.31,22.43,NaN,14.71,NaN,4.78,NaN,NaN,8.82,13.6,36.76,14.34,15.81,6.25,17.65,14.71,5.15,8.82,NaN,10.66,27.57,NaN,NaN,5.51,NaN,NaN,14.34,8.82,NaN,NaN,NaN,3.68,4.78,NaN,NaN,NaN,13.6,9.93,22.43,6.62,NaN,11.4,NaN,3.68
2017-08-21,3.31,3.31,NaN,4.41,NaN,4.04,4.41,5.51,5.15,3.31,NaN,4.41,5.51,7.35,15.07,9.93,6.62,NaN,NaN,15.44,25.37,9.93,24.63,7.72,NaN,NaN,3.31,NaN,NaN,NaN,6.62,NaN,4.78,3.68,NaN,NaN,3.31,22.43,NaN,14.71,NaN,4.78,NaN,NaN,8.82,13.6,36.76,14.34,15.81,6.25,17.65,14.71,5.15,8.82,NaN,10.66,27.57,NaN,NaN,5.51,NaN,NaN,14.34,8.82,NaN,NaN,NaN,3.68,4.78,NaN,NaN,NaN,13.6,9.93,22.43,6.62,NaN,11.4,NaN,3.68
2017-08-24,3.28,3.28,NaN,4.38,NaN,4.01,4.38,5.47,5.11,3.28,NaN,4.38,5.47,7.3,14.96,10.22,6.93,NaN,NaN,15.33,25.18,9.85,24.45,7.66,NaN,NaN,3.28,NaN,NaN,NaN,6.57,NaN,4.74,3.65,NaN,NaN,3.28,22.26,NaN,14.6,NaN,4.74,NaN,NaN,8.76,13.5,36.5,14.23,15.69,6.2,17.88,14.6,5.11,8.76,NaN,10.58,27.37,NaN,NaN,5.47,NaN,NaN,14.23,8.76,NaN,NaN,NaN,3.65,4.74,NaN,NaN,NaN,13.5,9.85,22.26,6.57,NaN,11.31,NaN,3.65
2017-08-26,3.28,3.28,NaN,4.38,NaN,4.01,4.38,5.47,5.11,3.28,NaN,4.38,5.47,7.3,14.96,10.22,6.93,NaN,NaN,15.33,25.18,9.85,24.45,7.66,NaN,NaN,3.28,NaN,NaN,NaN,6.57,NaN,4.74,4.01,NaN,NaN,3.65,22.63,NaN,14.6,NaN,5.11,NaN,NaN,8.76,13.5,36.5,14.23,15.69,6.2,17.88,14.6,5.11,8.76,NaN,10.58,27.37,NaN,NaN,5.47,NaN,NaN,14.23,8.76,NaN,NaN,NaN,3.65,4.74,NaN,NaN,NaN,13.5,9.85,22.26,6.57,NaN,11.31,NaN,3.65
2017-08-27,3.19,3.19,NaN,5.32,NaN,3.9,4.26,5.32,4.96,NaN,NaN,4.26,5.32,7.09,14.54,9.93,6.74,NaN,NaN,14.89,24.47,9.93,23.76,7.8,NaN,NaN,NaN,NaN,NaN,NaN,6.38,NaN,4.61,3.9,NaN,NaN,3.55,21.99,NaN,14.18,NaN,4.96,NaN,NaN,8.51,14.54,36.88,15.25,16.67,6.03,17.38,15.6,4.96,9.22,NaN,11.7,26.95,NaN,NaN,5.32,NaN,3.55,15.25,8.51,NaN,3.55,NaN,3.9,4.61,NaN,NaN,NaN,13.48,10.99,21.63,6.38,NaN,10.99,NaN,3.9
2017-08-28,3.19,3.19,NaN,5.32,NaN,3.9,4.26,5.32,4.96,NaN,NaN,4.26,5.32,7.09,14.54,9.93,6.74,NaN,NaN,14.89,24.47,9.93,23.76,7.8,NaN,NaN,NaN,NaN,NaN,NaN,6.38,NaN,4.61,3.9,NaN,NaN,3.55,21.99,NaN,14.18,NaN,4.96,NaN,NaN,8.51,14.54,36.88,15.25,16.67,6.03,17.38,15.6,4.96,9.22,NaN,11.7,26.95,NaN,NaN,5.32,NaN,3.55,15.25,8.51,NaN,3.55,NaN,3.9,4.61,NaN,NaN,NaN,13.48,10.99,21.63,6.38,NaN,10.99,NaN,3.9
2017-08-29,3.18,3.18,NaN,5.3,NaN,3.89,4.24,5.3,4.95,NaN,NaN,4.24,5.3,7.07,14.49,9.89,6.71,NaN,NaN,14.84,24.38,9.89,23.67,7.77,NaN,NaN,NaN,NaN,NaN,NaN,6.36,NaN,4.59,3.89,NaN,NaN,3.53,21.91,NaN,14.13,NaN,4.95,NaN,NaN,8.48,14.49,36.75,15.19,16.61,6.01,17.31,15.55,4.95,9.19,NaN,11.66,26.86,NaN,NaN,5.3,NaN,3.53,15.19,8.48,NaN,3.53,NaN,3.89,4.59,NaN,NaN,NaN,13.43,10.95,21.55,6.36,NaN,10.95,NaN,3.89
2017-08-30,3.18,3.18,NaN,5.3,NaN,3.89,4.24,5.3,4.95,NaN,NaN,4.24,5.3,7.07,14.49,9.89,6.71,NaN,NaN,14.84,24.38,9.89,23.67,7.77,NaN,NaN,NaN,NaN,NaN,NaN,6.36,NaN,4.59,3.89,NaN,NaN,3.53,21.91,NaN,14.13,NaN,4.95,NaN,NaN,8.48,14.49,36.75,15.19,16.61,6.01,17.31,15.55,4.95,9.19,NaN,11.66,26.86,NaN,NaN,5.3,NaN,3.53,15.19,8.48,NaN,3.53,NaN,3.89,4.59,NaN,NaN,NaN,13.43,10.95,21.55,6.36,NaN,10.95,NaN,3.89
2017-08-31,3.18,3.18,NaN,5.3,NaN,3.89,4.24,5.3,4.95,3.18,NaN,4.24,5.3,7.07,14.49,9.89,6.71,NaN,NaN,14.84,24.38,9.89,23.67,7.77,NaN,NaN,NaN,NaN,NaN,NaN,6.36,NaN,4.59,3.89,NaN,NaN,3.53,21.91,NaN,14.13,NaN,4.95,NaN,NaN,8.48,14.49,36.75,15.19,16.61,6.01,17.31,15.55,4.95,9.19,NaN,11.66,26.86,NaN,NaN,5.3,NaN,3.53,15.19,8.48,NaN,NaN,NaN,3.89,4.59,NaN,NaN,NaN,13.43,10.95,32.51,6.36,NaN,10.95,NaN,3.89
2017-09-02,3.18,3.18,NaN,5.3,NaN,3.89,4.24,5.3,4.95,3.18,NaN,4.24,5.3,7.07,14.49,9.89,6.71,NaN,NaN,14.84,24.38,10.6,23.67,8.13,NaN,NaN,NaN,NaN,NaN,NaN,6.36,NaN,4.59,3.89,NaN,NaN,3.53,21.91,NaN,14.13,NaN,4.95,NaN,NaN,8.48,14.49,36.75,15.19,16.61,6.01,17.31,15.55,4.95,9.19,NaN,11.66,26.86,NaN,NaN,5.3,NaN,3.53,15.19,8.48,NaN,NaN,NaN,3.89,4.59,NaN,NaN,NaN,13.43,10.95,32.51,6.36,NaN,10.95,NaN,3.89
2017-09-04,3.18,3.18,NaN,5.3,NaN,3.89,4.24,5.3,4.95,3.18,NaN,4.24,5.3,7.07,14.49,9.89,6.71,NaN,NaN,14.84,24.38,10.6,23.67,8.13,NaN,NaN,NaN,NaN,NaN,NaN,6.36,NaN,4.59,3.89,NaN,NaN,3.53,21.91,NaN,14.13,NaN,4.95,NaN,NaN,8.48,13.07,34.28,13.78,15.19,6.01,17.31,14.13,4.95,9.19,NaN,10.25,26.86,NaN,NaN,5.3,NaN,3.53,15.19,8.48,NaN,NaN,NaN,3.89,4.59,NaN,NaN,NaN,13.43,9.19,29.68,6.36,NaN,10.95,NaN,3.89
2017-09-06,3.16,3.16,NaN,5.26,NaN,3.86,4.21,5.26,4.91,3.16,NaN,4.21,5.26,7.02,14.39,9.82,6.67,NaN,NaN,14.74,24.21,10.53,23.51,8.07,NaN,NaN,NaN,NaN,NaN,NaN,6.32,NaN,4.56,3.86,NaN,NaN,3.51,21.75,NaN,14.04,NaN,4.91,NaN,NaN,8.42,12.98,34.04,13.68,15.09,5.96,17.19,14.04,4.91,9.12,NaN,10.18,26.67,NaN,NaN,5.26,NaN,3.51,15.09,8.42,NaN,NaN,NaN,3.86,4.56,NaN,NaN,NaN,13.33,9.12,29.47,6.32,NaN,10.88,NaN,3.86
2017-09-08,3.16,3.16,NaN,5.26,NaN,3.86,4.21,5.26,4.91,3.16,NaN,4.21,5.26,7.02,14.39,9.82,6.67,NaN,NaN,14.74,24.21,10.53,23.51,8.07,NaN,NaN,NaN,NaN,NaN,NaN,6.32,NaN,4.56,3.86,NaN,NaN,3.51,21.75,NaN,14.04,NaN,4.91,NaN,NaN,8.42,12.98,34.04,13.68,15.09,5.96,17.19,14.04,4.91,9.12,NaN,10.18,26.67,NaN,NaN,5.26,NaN,3.51,15.09,8.42,NaN,NaN,NaN,3.86,4.56,NaN,NaN,NaN,13.33,9.12,29.47,6.32,NaN,10.88,NaN,3.86
2017-09-09,3.16,3.16,NaN,5.26,NaN,3.86,4.21,5.26,4.91,3.16,NaN,4.21,5.26,7.02,14.39,9.82,6.67,NaN,NaN,14.74,24.21,10.53,23.51,8.07,NaN,NaN,NaN,NaN,NaN,NaN,6.32,NaN,4.56,3.86,NaN,NaN,3.51,21.75,NaN,14.04,NaN,4.91,NaN,NaN,8.42,12.98,34.04,13.68,15.09,5.96,17.19,14.04,4.91,9.12,NaN,10.18,26.67,NaN,NaN,5.26,NaN,3.51,15.09,8.42,NaN,NaN,NaN,3.86,4.56,NaN,NaN,NaN,13.33,9.12,29.47,6.32,NaN,10.88,NaN,3.86
2017-09-10,3.16,3.16,NaN,5.26,NaN,3.86,4.21,5.26,4.91,3.16,NaN,4.21,5.26,7.02,14.39,9.82,6.67,NaN,NaN,14.74,24.21,10.53,23.51,8.07,NaN,NaN,NaN,NaN,NaN,NaN,6.32,NaN,4.56,3.86,NaN,NaN,3.51,21.75,NaN,14.04,NaN,4.91,NaN,NaN,8.42,12.98,34.04,13.68,15.09,5.96,17.19,14.04,4.91,9.12,NaN,10.18,26.67,NaN,NaN,5.26,NaN,3.51,15.09,8.42,NaN,NaN,NaN,3.86,4.56,NaN,NaN,NaN,13.33,9.12,29.47,6.32,NaN,10.88,NaN,3.86
2017-09-11,3.16,3.16,NaN,5.26,NaN,3.86,4.21,5.26,4.91,3.16,NaN,4.21,5.26,7.02,14.39,9.82,6.67,NaN,NaN,14.74,24.21,10.53,23.51,8.07,NaN,NaN,NaN,NaN,NaN,NaN,6.32,NaN,4.56,3.86,NaN,NaN,3.51,21.75,NaN,14.04,NaN,4.91,NaN,NaN,8.42,12.98,34.04,13.68,15.09,5.96,17.19,14.04,4.91,9.12,NaN,10.18,26.67,NaN,NaN,5.26,NaN,3.51,15.09,8.42,NaN,NaN,NaN,3.86,4.56,NaN,NaN,NaN,13.33,9.12,29.47,6.32,NaN,10.88,NaN,3.86
2017-09-14,3.16,3.16,NaN,5.26,NaN,3.86,4.21,5.26,4.91,3.16,NaN,4.21,5.26,7.02,14.39,10.18,7.02,NaN,NaN,14.74,24.56,10.88,23.86,8.07,NaN,NaN,NaN,NaN,NaN,NaN,6.67,NaN,4.91,3.86,NaN,NaN,3.51,22.11,NaN,14.04,NaN,4.91,NaN,NaN,8.42,12.98,35.09,13.68,15.09,5.96,17.19,14.04,4.91,9.12,NaN,10.18,27.02,NaN,NaN,5.26,NaN,3.51,15.44,8.77,NaN,NaN,NaN,3.86,4.56,NaN,NaN,NaN,13.68,9.12,29.82,6.32,NaN,10.88,NaN,4.21
2017-09-15,3.16,3.16,NaN,5.26,NaN,3.86,4.21,5.26,4.91,3.16,NaN,4.21,5.26,7.02,14.39,10.18,7.02,NaN,NaN,14.74,24.56,10.88,23.86,8.07,NaN,NaN,NaN,NaN,NaN,NaN,6.67,NaN,4.91,3.86,NaN,NaN,3.51,22.11,NaN,14.04,NaN,4.91,NaN,NaN,8.42,12.98,35.09,13.68,15.09,5.96,17.54,14.04,4.91,9.12,NaN,10.18,27.02,NaN,NaN,5.26,NaN,3.51,15.44,8.77,NaN,NaN,NaN,3.86,4.56,NaN,NaN,NaN,13.68,9.12,29.82,6.32,NaN,10.88,NaN,4.21
2017-09-17,3.15,3.15,NaN,5.24,NaN,3.85,4.2,5.24,4.9,NaN,NaN,4.2,5.24,6.99,14.34,10.14,6.99,NaN,NaN,14.69,24.48,10.84,23.78,8.04,NaN,NaN,NaN,NaN,NaN,NaN,6.64,NaN,4.9,3.85,NaN,NaN,3.5,22.03,NaN,13.99,NaN,4.9,NaN,NaN,8.39,12.94,34.97,13.64,15.03,5.94,17.48,13.99,4.9,9.79,NaN,10.14,26.92,NaN,3.5,5.24,NaN,3.5,15.73,8.74,NaN,NaN,NaN,3.85,4.55,NaN,NaN,NaN,13.64,9.09,29.72,6.29,NaN,10.84,NaN,4.2
2017-09-18,3.15,3.15,NaN,5.24,NaN,3.85,4.2,5.24,4.9,NaN,NaN,4.2,5.24,6.99,14.34,10.14,6.99,NaN,NaN,14.69,24.48,10.84,23.78,8.04,NaN,NaN,NaN,NaN,NaN,NaN,6.64,NaN,4.9,3.85,NaN,NaN,3.5,22.03,NaN,13.99,NaN,4.9,NaN,NaN,8.39,12.94,34.97,13.64,15.03,5.94,17.48,13.99,4.9,9.79,NaN,10.14,26.92,NaN,3.5,5.24,NaN,3.5,15.73,8.74,NaN,NaN,NaN,3.85,4.55,NaN,NaN,NaN,13.64,9.09,29.72,6.29,NaN,10.84,NaN,4.2
2017-09-19,3.14,3.14,NaN,5.23,NaN,3.83,4.18,5.23,4.88,NaN,NaN,4.18,5.23,6.97,14.29,10.1,6.97,NaN,NaN,14.63,24.39,10.8,23.69,8.01,NaN,NaN,NaN,NaN,NaN,NaN,6.62,NaN,4.88,3.83,NaN,NaN,3.48,21.95,NaN,13.94,NaN,4.88,NaN,NaN,8.36,12.89,34.84,13.59,14.98,5.92,17.42,13.94,4.88,9.76,NaN,10.1,26.83,NaN,3.48,5.23,NaN,3.48,15.68,8.71,NaN,NaN,NaN,3.83,4.53,NaN,NaN,NaN,13.59,9.06,29.62,6.27,NaN,10.8,NaN,4.18
2017-09-20,3.14,3.14,NaN,5.23,NaN,3.83,4.18,5.23,4.88,NaN,NaN,4.18,5.23,6.97,14.29,10.1,6.97,NaN,NaN,14.63,24.39,10.8,23.69,8.01,NaN,NaN,NaN,NaN,NaN,NaN,6.62,NaN,4.88,3.83,NaN,NaN,3.48,21.95,NaN,13.94,NaN,4.88,NaN,NaN,8.36,12.89,34.84,13.59,14.98,5.92,17.42,13.94,4.88,9.76,NaN,10.1,26.83,NaN,3.48,5.23,NaN,3.48,15.68,8.71,NaN,NaN,NaN,3.83,4.53,NaN,NaN,NaN,13.59,9.06,29.62,6.27,NaN,10.8,NaN,4.18
2017-09-30,3.14,3.14,NaN,5.23,NaN,3.83,4.18,5.23,4.88,NaN,NaN,4.18,5.23,6.97,14.29,10.1,6.97,NaN,NaN,14.63,24.39,10.8,23.69,8.01,NaN,NaN,NaN,NaN,NaN,NaN,6.62,NaN,4.88,3.83,NaN,NaN,3.48,21.95,NaN,13.94,NaN,4.88,NaN,NaN,8.36,13.24,35.19,13.94,15.33,5.92,17.42,14.29,4.88,9.76,NaN,10.45,26.83,NaN,3.48,5.23,NaN,3.48,15.68,8.71,NaN,NaN,NaN,3.83,4.53,NaN,NaN,NaN,13.59,9.06,29.62,6.27,NaN,10.8,NaN,4.18
2017-10-02,3.14,3.14,NaN,5.23,NaN,3.83,4.18,5.23,4.88,NaN,NaN,4.18,5.23,6.97,13.94,10.1,6.97,NaN,NaN,14.29,24.04,10.8,23.34,8.01,NaN,NaN,NaN,NaN,NaN,NaN,6.62,NaN,4.88,3.83,NaN,NaN,3.48,21.6,NaN,13.59,NaN,4.88,NaN,NaN,8.36,13.24,35.19,13.94,15.33,5.92,17.42,14.29,4.88,9.76,NaN,10.45,26.48,NaN,3.48,5.23,NaN,3.48,16.03,8.71,NaN,NaN,NaN,3.83,4.53,NaN,NaN,NaN,13.59,9.06,29.27,5.57,NaN,10.8,NaN,4.18
2017-10-04,3.16,3.16,NaN,4.91,NaN,3.86,4.21,5.26,4.91,NaN,NaN,4.21,5.26,7.02,14.04,10.18,7.02,NaN,NaN,14.39,24.21,10.88,23.51,8.07,NaN,NaN,NaN,NaN,11.93,NaN,6.67,NaN,4.91,3.86,NaN,NaN,3.51,21.75,NaN,13.68,NaN,4.91,NaN,NaN,8.42,13.33,34.74,14.04,15.44,5.96,17.54,14.39,4.91,9.82,NaN,10.53,26.67,NaN,3.51,5.26,NaN,NaN,15.44,8.77,NaN,NaN,NaN,3.86,4.56,NaN,NaN,NaN,13.68,9.12,29.47,5.61,NaN,10.88,NaN,4.21
